Date,Open,High,Low,Close,Adj_Close,Volume
"Mar 22, 2012",1696.16,1696.16,1696.16,1696.16,1466.52,8666
"Mar 21, 2012",1696.16,1696.16,1696.16,1696.16,1466.52,8666
"Mar 20, 2012",1626.92,1626.92,1626.92,1626.92,1406.67,10832.5
"Mar 19, 2012",1626.92,1626.92,1626.92,1626.92,1406.67,12999
"Mar 16, 2012",1626.92,1626.92,1626.92,1626.92,1406.67,8666
"Mar 15, 2012",1626.92,1626.92,1626.92,1626.92,1406.67,151666
"Mar 14, 2012",1626.92,1626.92,1569.23,1626.92,1406.67,151666
"Mar 13, 2012",1626.92,1626.92,1626.92,1626.92,1406.67,12999
"Mar 12, 2012",1626.92,1626.92,1626.92,1626.92,1406.67,12999
"Mar 9, 2012",1626.92,1626.92,1626.92,1626.92,1406.67,12999
"Mar 8, 2012",1626.92,1626.92,1626.92,1626.92,1406.67,12999
"Mar 7, 2012",1673.08,1673.08,1673.08,1673.08,1446.57,8666
"Mar 6, 2012",1673.08,1673.08,1673.08,1673.08,1446.57,8666
"Mar 5, 2012",1673.08,1673.08,1673.08,1673.08,1446.57,8666
"Mar 2, 2012",1673.08,1673.08,1673.08,1673.08,1446.57,8666
"Mar 1, 2012",1673.08,1673.08,1673.08,1673.08,1446.57,8666
"Feb 29, 2012",1673.08,1673.08,1673.08,1673.08,1446.57,8666
"Feb 28, 2012",1673.08,1673.08,1673.08,1673.08,1446.57,4333
"Feb 27, 2012",1673.08,1673.08,1673.08,1673.08,1446.57,8
"Feb 24, 2012",1673.08,1673.08,1673.08,1673.08,1446.57,4333
"Feb 23, 2012",1673.08,1673.08,1673.08,1673.08,1446.57,6499.5
"Feb 22, 2012",1673.08,1673.08,1673.08,1673.08,1446.57,8666
"Feb 21, 2012",1673.08,1673.08,1673.08,1673.08,1446.57,4333
"Feb 20, 2012",1673.08,1673.08,1673.08,1673.08,1446.57,4333
"Feb 17, 2012",1673.08,1673.08,1673.08,1673.08,1446.57,4333
"Feb 16, 2012",1673.08,1673.08,1673.08,1673.08,1446.57,4333
"Feb 15, 2012",1696.16,1696.16,1696.16,1696.16,1466.52,8666
"Feb 14, 2012",1696.16,1696.16,1638.46,1696.16,1466.52,303333
"Feb 13, 2012",1580.77,1580.77,1580.77,1580.77,1366.76,4333
"Feb 10, 2012",1557.69,1557.69,1557.69,1557.69,1346.81,51999
"Feb 9, 2012",1442.31,1442.31,1442.31,1442.31,1247.04,51999
"Feb 8, 2012",1488.46,1488.46,1488.46,1488.46,1286.95,103999
"Feb 7, 2012",1488.46,1488.46,1488.46,1488.46,1286.95,51999
"Feb 6, 2012",1488.46,1488.46,1488.46,1488.46,1286.95,51999
"Feb 3, 2012",1488.46,1488.46,1488.46,1488.46,1286.95,51999
"Feb 2, 2012",1407.69,1407.69,1407.69,1407.69,1217.12,64999
"Feb 1, 2012",1407.69,1407.69,1407.69,1407.69,1217.12,64999
"Jan 31, 2012",1407.69,1407.69,1407.69,1407.69,1217.12,64999
"Jan 30, 2012",1407.69,1407.69,1407.69,1407.69,1217.12,64999
"Jan 27, 2012",1407.69,1407.69,1407.69,1407.69,1217.12,64999
"Jan 26, 2012",1407.69,1407.69,1407.69,1407.69,1217.12,64999
"Jan 25, 2012",1407.69,1407.69,1407.69,1407.69,1217.12,64999
"Jan 24, 2012",1407.69,1407.69,1407.69,1407.69,1217.12,64999
"Jan 20, 2012",1407.69,1407.69,1407.69,1407.69,1217.12,64999
"Jan 19, 2012",1407.69,1407.69,1407.69,1407.69,1217.12,64999
"Jan 18, 2012",1407.69,1407.69,1407.69,1407.69,1217.12,64999
"Jan 17, 2012",1407.69,1442.31,1407.69,1407.69,1217.12,64999
"Jan 16, 2012",1384.62,1384.62,1384.62,1384.62,1197.16,4333
"Jan 13, 2012",1384.62,1384.62,1384.62,1384.62,1197.16,4333
"Jan 12, 2012",1384.62,1384.62,1384.62,1384.62,1197.16,4333
"Jan 11, 2012",1384.62,1384.62,1384.62,1384.62,1197.16,4333
"Jan 10, 2012",1384.62,1384.62,1384.62,1384.62,1197.16,4333
"Jan 9, 2012",1384.62,1384.62,1384.62,1384.62,1197.16,4333
"Jan 6, 2012",1384.62,1384.62,1384.62,1384.62,1197.16,4333
"Jan 5, 2012",1384.62,1384.62,1384.62,1384.62,1197.16,4333
"Jan 4, 2012",1384.62,1384.62,1384.62,1384.62,1197.16,34666
"Jan 3, 2012",1384.62,1384.62,1384.62,1384.62,1197.16,34666
"Jan 2, 2012",1384.62,1384.62,1384.62,1384.62,1197.16,34666
"Dec 30, 2011",1384.62,1384.62,1384.62,1384.62,1197.16,34666
"Dec 29, 2011",1384.62,1384.62,1384.62,1384.62,1197.16,8666
"Dec 28, 2011",1384.62,1384.62,1384.62,1384.62,1197.16,8666
"Dec 27, 2011",1326.92,1326.92,1211.54,1326.92,1147.28,51999
"Dec 23, 2011",1211.54,1269.23,1188.46,1211.54,1047.52,60666
"Dec 22, 2011",1176.92,1176.92,1176.92,1176.92,1017.59,95333
"Dec 21, 2011",1176.92,1176.92,1176.92,1176.92,1017.59,95333
"Dec 20, 2011",1176.92,1176.92,1165.39,1176.92,1017.59,95333
"Dec 19, 2011",1148.08,1148.08,1148.08,1148.08,992.65,43333
"Dec 16, 2011",1148.08,1148.08,1148.08,1148.08,992.65,43333
"Dec 15, 2011",1142.31,1142.31,1142.31,1142.31,987.66,303333
"Dec 14, 2011",1142.31,1142.31,1142.31,1142.31,987.66,303333
"Dec 13, 2011",1142.31,1142.31,1142.31,1142.31,987.66,303333
"Dec 12, 2011",1142.31,1142.31,1119.23,1142.31,987.66,303333
"Dec 9, 2011",1084.62,1084.62,1084.62,1084.62,937.78,64999
"Dec 8, 2011",1084.62,1084.62,1084.62,1084.62,937.78,64999
"Dec 7, 2011",1084.62,1084.62,1084.62,1084.62,937.78,64999
"Dec 6, 2011",1084.62,1084.62,1084.62,1084.62,937.78,108332.5
"Dec 5, 2011",1084.62,1084.62,1084.62,1084.62,937.78,151666
"Dec 2, 2011",1084.62,1084.62,1084.62,1084.62,937.78,151666
"Dec 1, 2011",1084.62,1084.62,1084.62,1084.62,937.78,21666
"Nov 30, 2011",1084.62,1084.62,1078.85,1084.62,937.78,21666
"Nov 29, 2011",1073.08,1073.08,1073.08,1073.08,927.8,194999
"Nov 28, 2011",1073.08,1073.08,1073.08,1073.08,927.8,194999
"Nov 25, 2011",1073.08,1073.08,1073.08,1073.08,927.8,194999
"Nov 24, 2011",1073.08,1084.62,1073.08,1073.08,927.8,194999
"Nov 23, 2011",1073.08,1073.08,1073.08,1073.08,927.8,246999
"Nov 22, 2011",1096.15,1096.15,1096.15,1096.15,947.75,246999
"Nov 21, 2011",1096.15,1096.15,1096.15,1096.15,947.75,246999
"Nov 18, 2011",1096.15,1096.15,1096.15,1096.15,947.75,246999
"Nov 17, 2011",1096.15,1096.15,1096.15,1096.15,947.75,246999
"Nov 16, 2011",1096.15,1096.15,1073.08,1096.15,947.75,246999
"Nov 15, 2011",1073.08,1073.08,1073.08,1073.08,927.8,8666
"Nov 14, 2011",1073.08,1073.08,1073.08,1073.08,927.8,8666
"Nov 11, 2011",1073.08,1073.08,1073.08,1073.08,927.8,8666
"Nov 10, 2011",1073.08,1073.08,1073.08,1073.08,927.8,1126665
"Nov 9, 2011",1073.08,1073.08,1073.08,1073.08,927.8,1126665
"Nov 8, 2011",1073.08,1073.08,1073.08,1073.08,927.8,1126665
"Nov 7, 2011",1073.08,1073.08,1073.08,1073.08,927.8,1126665
"Nov 4, 2011",1073.08,1073.08,1073.08,1073.08,927.8,1126665
"Nov 3, 2011",1073.08,1073.08,1073.08,1073.08,927.8,1126665
"Nov 2, 2011",1073.08,1073.08,1073.08,1073.08,927.8,1126665
"Nov 1, 2011",1073.08,1073.08,1073.08,1073.08,927.8,1126665
"Oct 31, 2011",1073.08,1073.08,1073.08,1073.08,927.8,1126665
"Oct 28, 2011",1073.08,1073.08,1073.08,1073.08,927.8,1126665
"Oct 27, 2011",1073.08,1073.08,1073.08,1073.08,927.8,1126665
"Oct 26, 2011",1073.08,1073.08,1073.08,1073.08,927.8,1126665
"Oct 25, 2011",1073.08,1073.08,1073.08,1073.08,927.8,1126665
"Oct 24, 2011",1073.08,1073.08,1073.08,1073.08,927.8,1126665
"Oct 21, 2011",1073.08,1073.08,1073.08,1073.08,927.8,1126665
"Oct 20, 2011",1073.08,1073.08,1073.08,1073.08,927.8,1126665
"Oct 19, 2011",1073.08,1073.08,1073.08,1073.08,927.8,1126665
"Oct 18, 2011",1073.08,1073.08,1073.08,1073.08,927.8,1126665
"Oct 17, 2011",1073.08,1073.08,1073.08,1073.08,927.8,1126665
"Oct 14, 2011",1073.08,1073.08,1073.08,1073.08,927.8,1126665
